player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_te_fantasy_points_allowed,rolling_4wk_avg_te_receiving_yards_allowed,rolling_4wk_avg_te_receptions_allowed,snap_percentage,routes_run,targets,receptions,target_share,air_yards_share,red_zone_targets,receiving_yards,receiving_tds,receiving_yards_after_catch,yac_per_reception,receiving_air_yards,average_depth_of_target,yards_per_route_run,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0034798,Durham Smythe,MIA,2024,12,NE,1,1,46.0,7.5,19.25,8.775000005960464,42.75,3.75,0.37,1.0,1,1,0.02500000037252903,0.013215859420597553,0.0,8.0,0,5.0,5.0,3.0,3.0,8.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0034798,Durham Smythe,MIA,2024,13,GB,0,0,0.0,0.0,0.0,9.200000012293458,62.0,5.25,0.2,1.0,1,1,0.021739130839705467,0.022435897961258888,0.0,8.0,0,1.0,1.0,7.0,7.0,8.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0034798,Durham Smythe,MIA,2024,14,NYJ,1,1,45.0,6.5,19.25,5.8499999567866325,43.5,4.5,0.19,1.0,1,0,0.02222222276031971,0.014760147780179977,0.0,0.0,0,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034798,Durham Smythe,MIA,2024,15,HOU,0,0,0.0,0.0,0.0,10.5,75.0,5.75,0.24,1.0,1,1,0.025641025975346565,0.033707864582538605,0.0,8.0,0,2.0,2.0,6.0,6.0,8.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0034798,Durham Smythe,MIA,2024,16,SF,1,0,44.0,-2.0,23.0,5.275000054389238,37.75,3.0,0.36,2.0,2,1,0.06451612710952759,0.05025125667452812,0.0,5.0,0,1.0,1.0,10.0,5.0,2.5,0.5,1.5,1.5,1.0,2.25
00-0034798,Durham Smythe,MIA,2024,18,NYJ,0,0,0.0,0.0,0.0,7.249999947845936,42.5,4.75,0.26,1.0,1,0,0.027027027681469917,0.014492753893136978,1.0,0.0,0,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038498,E.J. Jenkins,PHI,2024,17,DAL,1,1,37.5,7.5,15.0,3.8500000536441803,38.5,4.5,0.17,1.0,1,0,0.0555555559694767,0.02747252769768238,1.0,0.0,0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038498,E.J. Jenkins,PHI,2024,18,NYG,1,1,36.5,3.0,16.75,7.549999937415123,45.5,3.75,0.75,1.0,1,1,0.024390242993831635,0.014814814552664757,1.0,7.0,1,3.0,3.0,4.0,4.0,7.0,6.699999809265137,7.699999809265137,7.7,7.2,11.55
00-0039041,Elijah Higgins,ARI,2023,7,SEA,0,0,0.0,0.0,0.0,3.3250000402331352,33.25,3.5,0.09,1.0,1,1,0.03030303120613098,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5
00-0039041,Elijah Higgins,ARI,2023,10,ATL,1,0,43.5,-2.0,22.75,4.000000072643161,39.0,5.0,0.18,1.0,1,0,0.032258063554763794,0.05642633140087128,0.0,0.0,0,0.0,,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039041,Elijah Higgins,ARI,2023,11,HOU,0,0,0.0,0.0,0.0,9.590000063180923,55.0,7.25,0.15,2.0,2,1,0.06896551698446274,0.02678571455180645,0.0,2.0,0,1.0,1.0,6.0,3.0,1.0,0.20000000298023224,1.2000000476837158,1.2,0.7,1.7999999999999998
00-0039041,Elijah Higgins,ARI,2023,12,LA,1,1,45.0,-3.0,24.0,6.850000016391277,38.5,3.25,0.27,2.0,2,1,0.04545454680919647,0.06138107553124428,0.0,26.0,0,11.0,11.0,24.0,12.0,13.0,2.5999999046325684,3.5999999046325684,3.6,3.1,5.4
00-0039041,Elijah Higgins,ARI,2023,13,PIT,0,0,0.0,0.0,0.0,6.29999996162951,48.0,5.25,0.32,2.0,2,1,0.08695652335882187,0.05780346691608429,0.0,21.0,0,16.0,16.0,10.0,5.0,10.5,2.0999999046325684,3.0999999046325684,3.1,2.6,4.65
00-0039041,Elijah Higgins,ARI,2023,15,SF,1,1,48.0,-12.5,30.25,6.075000032782555,45.75,3.75,0.34,4.0,4,4,0.10526315867900848,0.12916666269302368,2.0,44.0,1,13.0,3.25,31.0,7.75,11.0,10.399999618530273,14.399999618530273,14.4,12.4,21.6
00-0039041,Elijah Higgins,ARI,2023,16,CHI,0,0,0.0,0.0,0.0,8.824999913573265,52.25,5.75,0.28,3.0,3,2,0.0810810774564743,0.004524887073785067,0.0,17.0,0,11.0,5.5,1.0,0.3333333333333333,5.666666666666667,1.7000000476837158,3.700000047683716,3.7,2.7,5.550000000000001
00-0039041,Elijah Higgins,ARI,2023,17,PHI,0,0,0.0,0.0,0.0,6.150000065565109,61.5,5.25,0.37,2.0,2,2,0.06451612710952759,0.1118881106376648,0.0,21.0,0,5.0,2.5,16.0,8.0,10.5,2.0999999046325684,4.099999904632568,4.1,3.1,6.1499999999999995
00-0039041,Elijah Higgins,ARI,2023,18,SEA,1,1,48.0,-2.5,25.25,8.42500014603138,54.0,4.25,0.39,2.0,2,2,0.06896551698446274,0.12941177189350128,0.0,32.0,0,10.0,5.0,22.0,11.0,16.0,3.200000047683716,5.199999809265137,5.2,4.2,7.800000000000001
00-0039041,Elijah Higgins,ARI,2024,1,BUF,0,0,0.0,0.0,0.0,8.599999982863665,61.0,5.75,0.41,2.0,2,2,0.06451612710952759,0.015706805512309074,0.0,12.0,0,9.0,4.5,3.0,1.5,6.0,1.2000000476837158,3.200000047683716,3.2,2.2,4.800000000000001
00-0039041,Elijah Higgins,ARI,2024,2,LA,1,1,47.5,-1.0,24.25,5.775000024586916,42.75,4.5,0.55,1.0,1,1,0.0476190485060215,0.08411215245723724,1.0,18.0,1,0.0,0.0,18.0,18.0,18.0,7.800000190734863,8.800000190734863,8.8,8.3,13.200000000000001
00-0039041,Elijah Higgins,ARI,2024,3,DET,1,0,51.5,-3.0,27.25,4.874999962747097,34.75,2.75,0.32,1.0,1,1,0.029411764815449715,0.004938271827995777,0.0,11.0,0,9.0,9.0,2.0,2.0,11.0,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0039041,Elijah Higgins,ARI,2024,4,WAS,1,0,49.0,3.5,22.75,4.900000035762787,49.0,4.75,0.68,3.0,3,2,0.13636364042758942,0.04316546767950058,0.0,12.0,0,12.0,6.0,6.0,2.0,4.0,1.2000000476837158,3.200000047683716,3.2,2.2,4.800000000000001
00-0039041,Elijah Higgins,ARI,2024,5,SF,0,0,0.0,0.0,0.0,3.1000000536441803,16.0,2.5,0.41,1.0,1,1,0.03333333507180214,0.009009009227156639,1.0,2.0,1,0.0,0.0,2.0,2.0,2.0,6.199999809265137,7.199999809265137,7.2,6.7,10.8
00-0039041,Elijah Higgins,ARI,2024,7,LAC,1,0,44.0,-1.0,22.5,5.274999890476465,52.75,6.0,0.37,1.0,1,1,0.03999999910593033,-0.014814814552664757,0.0,1.0,0,3.0,3.0,-2.0,-2.0,1.0,0.10000000149011612,1.100000023841858,1.1,0.6,1.6500000000000001
00-0039041,Elijah Higgins,ARI,2024,8,MIA,0,0,0.0,0.0,0.0,3.449999988079071,34.5,4.0,0.29,2.0,2,2,0.06060606241226196,0.021978022530674934,1.0,13.0,0,7.0,3.5,6.0,3.0,6.5,1.2999999523162842,3.299999952316284,3.3,2.3,4.949999999999999
00-0039041,Elijah Higgins,ARI,2024,9,CHI,1,0,44.5,1.5,21.5,5.574999898672104,65.75,6.75,0.43,2.0,2,2,0.10526315867900848,0.11627907305955887,0.0,34.0,0,19.0,9.5,15.0,7.5,17.0,3.4000000953674316,5.400000095367432,5.4,4.4,8.100000000000001
00-0039041,Elijah Higgins,ARI,2024,10,NYJ,1,0,45.5,-2.0,23.75,7.2749998569488525,57.75,6.0,0.49,2.0,2,2,0.0833333358168602,0.11711711436510086,0.0,13.0,0,0.0,0.0,13.0,6.5,6.5,1.2999999523162842,3.299999952316284,3.3,2.3,4.949999999999999
00-0039041,Elijah Higgins,ARI,2024,12,SEA,0,0,0.0,0.0,0.0,5.5500000938773155,40.5,4.0,0.31,2.0,2,1,0.05882352963089943,0.007092198356986046,0.0,5.0,0,6.0,6.0,2.0,1.0,2.5,0.5,1.5,1.5,1.0,2.25
00-0039041,Elijah Higgins,ARI,2024,13,MIN,0,0,0.0,0.0,0.0,4.950000047683716,49.5,5.5,0.3,2.0,2,2,0.04651162773370743,0.06840390712022781,0.0,23.0,0,2.0,1.0,21.0,10.5,11.5,2.299999952316284,4.300000190734863,4.300000000000001,3.3000000000000003,6.450000000000001
00-0039041,Elijah Higgins,ARI,2024,15,NE,1,0,46.5,6.0,20.25,7.474999979138374,44.75,4.5,0.34,1.0,1,1,0.032258063554763794,0.018633540719747543,0.0,5.0,0,2.0,2.0,3.0,3.0,5.0,0.5,1.5,1.5,1.0,2.25
00-0039041,Elijah Higgins,ARI,2024,16,CAR,0,0,0.0,0.0,0.0,9.225000012665987,47.25,5.0,0.27,1.0,1,0,0.03448275849223137,0.06521739065647125,0.0,0.0,0,0.0,,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039041,Elijah Higgins,ARI,2024,17,LA,0,0,0.0,0.0,0.0,5.64999994635582,54.0,6.0,0.28,3.0,3,2,0.06666667014360428,0.022435897961258888,0.0,23.0,0,21.0,10.5,7.0,2.3333333333333335,7.666666666666667,2.299999952316284,4.300000190734863,4.300000000000001,3.3000000000000003,6.450000000000001
00-0031387,Eric Ebron,PIT,2020,1,NYG,0,0,0.0,0.0,0.0,,,,0.63,2.0,2,1,0.06451612710952759,0.1875,0.0,18.0,0,2.0,2.0,39.0,19.5,9.0,1.7999999523162842,2.799999952316284,2.8,2.3,4.199999999999999
00-0031387,Eric Ebron,PIT,2020,2,DEN,1,0,41.0,6.0,17.5,16.200000286102295,42.0,7.0,0.77,5.0,5,3,0.12195122241973877,0.21030043065547943,1.0,43.0,0,17.0,5.666666666666667,49.0,9.8,8.6,4.300000190734863,7.300000190734863,7.3,5.8,10.95
00-0031387,Eric Ebron,PIT,2020,3,HOU,1,0,46.5,4.0,21.25,7.500000059604645,45.0,4.0,0.75,7.0,7,5,0.20000000298023224,0.1801242232322693,1.0,52.0,1,8.0,1.6,58.0,8.285714285714286,7.428571428571429,11.199999809265137,16.200000762939453,16.2,13.7,24.299999999999997
00-0031387,Eric Ebron,PIT,2020,5,PHI,1,0,44.0,7.5,18.25,14.599999953061342,69.0,6.5,0.76,6.0,6,5,0.1764705926179886,0.21938775479793549,0.0,43.0,0,10.0,2.0,43.0,7.166666666666667,7.166666666666667,2.299999952316284,7.300000190734863,8.3,4.8,12.450000000000001
00-0031387,Eric Ebron,PIT,2020,6,CLE,1,1,50.0,3.0,23.5,9.17499989271164,61.75,6.5,0.71,4.0,4,2,0.17391304671764374,0.1627907007932663,1.0,9.0,0,5.0,2.5,28.0,7.0,2.25,0.8999999761581421,2.9000000953674316,2.9,1.9,4.35
00-0031387,Eric Ebron,PIT,2020,7,TEN,0,0,0.0,0.0,0.0,9.875000059604645,53.75,4.5,0.84,8.0,8,6,0.16326530277729034,0.24060150980949402,4.0,50.0,0,15.0,2.5,64.0,8.0,6.25,5.0,11.0,11.0,8.0,16.5
00-0031387,Eric Ebron,PIT,2020,8,BAL,0,0,0.0,0.0,0.0,6.099999979138374,46.0,4.25,0.85,5.0,5,4,0.15625,0.13362069427967072,1.0,48.0,1,22.0,5.5,31.0,6.2,9.6,10.800000190734863,14.800000190734863,14.8,12.8,22.200000000000003
00-0031387,Eric Ebron,PIT,2020,9,DAL,0,0,0.0,0.0,0.0,5.850000003352761,26.25,2.25,0.86,6.0,6,3,0.13333334028720856,0.09146341681480408,1.0,22.0,1,12.0,4.0,30.0,5.0,3.6666666666666665,8.199999809265137,11.199999809265137,11.2,9.7,16.799999999999997
00-0031387,Eric Ebron,PIT,2020,10,CIN,1,1,45.5,6.5,19.5,17.175000119954348,71.5,6.0,0.85,6.0,6,2,0.1304347813129425,0.09280742704868317,1.0,38.0,0,16.0,8.0,40.0,6.666666666666667,6.333333333333333,3.799999952316284,5.800000190734863,5.800000000000001,4.800000000000001,8.700000000000001
00-0031387,Eric Ebron,PIT,2020,11,JAX,0,0,0.0,0.0,0.0,8.724999949336052,42.25,3.75,0.93,7.0,7,4,0.15217390656471252,0.14516128599643707,1.0,36.0,1,14.0,3.5,54.0,7.714285714285714,5.142857142857143,9.600000381469727,13.600000381469727,13.6,11.6,20.4
00-0031387,Eric Ebron,PIT,2020,12,BAL,1,1,41.5,10.5,15.5,7.475000083446503,44.75,4.5,0.68,11.0,11,7,0.21568627655506134,0.25702810287475586,3.0,54.0,0,10.0,1.4285714285714286,64.0,5.818181818181818,4.909090909090909,5.400000095367432,12.399999618530273,12.4,8.9,18.6
00-0031387,Eric Ebron,PIT,2020,13,WAS,1,0,43.5,5.5,19.0,4.7750000804662704,32.75,4.5,0.8,11.0,11,7,0.2075471729040146,0.1876923143863678,1.0,68.0,0,28.0,4.0,61.0,5.545454545454546,6.181818181818182,6.800000190734863,13.800000190734863,13.8,10.3,20.700000000000003
00-0031387,Eric Ebron,PIT,2020,14,BUF,0,0,0.0,0.0,0.0,8.849999904632568,73.5,6.5,0.67,6.0,5,2,0.13513512909412384,0.14462809264659882,2.0,30.0,0,11.0,5.5,35.0,7.0,5.0,5.0,7.0,5.0,4.0,7.5
00-0031387,Eric Ebron,PIT,2020,15,CIN,0,0,0.0,0.0,0.0,8.149999991059303,71.0,5.75,0.15,1.0,1,0,0.02631578966975212,0.06514658033847809,0.0,0.0,0,0.0,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031387,Eric Ebron,PIT,2020,16,IND,1,0,43.0,-1.0,22.0,7.874999970197678,63.75,5.25,0.81,7.0,7,5,0.1428571492433548,0.12280701845884323,3.0,47.0,1,22.0,4.4,42.0,6.0,6.714285714285714,10.699999809265137,15.699999809265137,15.7,13.2,23.549999999999997
00-0031387,Eric Ebron,PIT,2020,18,CLE,1,1,47.5,5.0,21.25,6.949999898672104,54.5,5.25,0.55,0.0,11,7,0.1617647111415863,0.08672566711902618,0.0,62.0,1,36.0,5.142857142857143,49.0,4.454545454545454,,12.199999809265137,19.200000762939453,19.2,15.7,28.799999999999997
00-0031387,Eric Ebron,PIT,2021,1,BUF,0,0,0.0,0.0,0.0,14.349999785423279,93.5,10.0,0.47,2.0,2,1,0.0625,0.11734694242477417,1.0,19.0,0,2.0,2.0,23.0,11.5,9.5,1.899999976158142,2.9000000953674316,2.9000000000000004,2.4000000000000004,4.3500000000000005
00-0031387,Eric Ebron,PIT,2021,2,LV,1,0,46.5,5.5,20.5,8.27500008046627,52.75,5.25,0.43,2.0,2,0,0.05000000074505806,0.036082472652196884,0.0,0.0,0,0.0,,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031387,Eric Ebron,PIT,2021,3,CIN,1,1,42.5,2.5,20.0,5.524999991059303,40.25,4.0,0.57,3.0,3,0,0.0517241396009922,0.10509554296731949,1.0,0.0,0,0.0,,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031387,Eric Ebron,PIT,2021,4,GB,0,0,0.0,0.0,0.0,12.350000321865082,61.25,6.25,0.47,2.0,2,2,0.05128205195069313,0.02083333395421505,0.0,8.0,0,2.0,1.0,6.0,3.0,4.0,0.800000011920929,2.799999952316284,2.8,1.8,4.199999999999999
00-0031387,Eric Ebron,PIT,2021,5,DEN,1,0,40.0,-2.0,21.0,3.0499999970197678,30.5,3.0,0.38,2.0,2,2,0.07999999821186066,0.041450776159763336,0.0,10.0,0,2.0,1.0,8.0,4.0,5.0,1.0,3.0,3.0,2.0,4.5
00-0031387,Eric Ebron,PIT,2021,6,SEA,1,0,43.0,5.5,18.75,9.800000160932541,53.0,5.0,0.45,2.0,2,2,0.05128205195069313,0.032967034727334976,0.0,10.0,0,1.0,0.5,9.0,4.5,5.0,7.099999904632568,9.100000381469727,9.1,8.1,13.649999999999999
00-0031387,Eric Ebron,PIT,2021,10,DET,1,0,43.0,9.0,17.0,5.674999922513962,41.75,4.25,0.33,2.0,2,2,0.040816325694322586,0.02153846062719822,0.0,13.0,0,6.0,3.0,7.0,3.5,6.5,1.2999999523162842,3.299999952316284,3.3,2.3,4.949999999999999
00-0031387,Eric Ebron,PIT,2021,11,LAC,0,0,0.0,0.0,0.0,9.100000161677599,46.0,4.0,0.46,3.0,3,3,0.06818182021379471,0.04923076927661896,1.0,24.0,1,8.0,2.6666666666666665,16.0,5.333333333333333,8.0,8.399999618530273,11.399999618530273,11.4,9.9,17.1
00-0033576,Eric Saubert,JAX,2020,11,PIT,1,0,47.0,-11.0,29.0,2.5250000432133675,25.25,3.0,0.53,1.0,1,1,0.03030303120613098,0.009740259498357773,0.0,3.0,0,0.0,0.0,3.0,3.0,3.0,0.30000001192092896,1.2999999523162842,1.3,0.8,1.9500000000000002
00-0033576,Eric Saubert,JAX,2020,13,MIN,0,0,0.0,0.0,0.0,5.474999897181988,24.75,3.5,0.24,1.0,1,0,0.024390242993831635,0.011396011337637901,0.0,0.0,0,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033576,Eric Saubert,JAX,2020,14,TEN,1,1,53.0,-7.5,30.25,8.725000083446503,57.25,4.75,0.13,1.0,1,1,0.020408162847161293,0.004807692486792803,0.0,4.0,0,2.0,2.0,2.0,2.0,4.0,0.4000000059604645,1.399999976158142,1.4,0.9,2.0999999999999996
00-0033576,Eric Saubert,JAX,2020,17,IND,0,0,0.0,0.0,0.0,9.924999922513962,69.25,6.0,0.15,1.0,1,1,0.02500000037252903,0.013559321872889996,0.0,9.0,0,5.0,5.0,4.0,4.0,9.0,0.8999999761581421,1.899999976158142,1.9,1.4,2.8499999999999996
00-0033576,Eric Saubert,DEN,2021,1,NYG,0,0,0.0,0.0,0.0,9.800000041723251,68.0,6.25,0.33,2.0,2,1,0.05714285746216774,0.0,0.0,7.0,0,8.0,8.0,0.0,0.0,3.5,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0033576,Eric Saubert,DEN,2021,2,JAX,0,0,0.0,0.0,0.0,10.349999964237213,59.25,4.5,0.35,1.0,1,1,0.029411764815449715,0.0,0.0,7.0,0,7.0,7.0,0.0,0.0,7.0,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0033576,Eric Saubert,DEN,2021,6,LV,1,1,45.5,5.0,20.25,11.175000011920929,66.75,6.5,0.35,5.0,5,3,0.1041666641831398,0.05590062215924263,0.0,23.0,0,8.0,2.6666666666666665,27.0,5.4,4.6,2.299999952316284,5.300000190734863,5.300000000000001,3.8000000000000003,7.950000000000001
00-0033576,Eric Saubert,DEN,2021,7,CLE,0,0,0.0,0.0,0.0,4.174999922513962,21.75,2.0,0.42,1.0,1,1,0.03125,0.01149425283074379,0.0,3.0,0,1.0,1.0,2.0,2.0,3.0,0.30000001192092896,1.2999999523162842,1.3,0.8,1.9500000000000002
00-0033576,Eric Saubert,DEN,2021,9,DAL,0,0,0.0,0.0,0.0,6.224999934434891,47.25,4.5,0.63,1.0,1,1,0.0416666679084301,0.005263158120214939,0.0,6.0,0,5.0,5.0,1.0,1.0,6.0,0.6000000238418579,1.600000023841858,1.6,1.1,2.4000000000000004
00-0033576,Eric Saubert,DEN,2021,12,LAC,1,1,47.5,-2.5,25.0,9.724999994039536,37.25,4.25,0.31,1.0,1,1,0.043478261679410934,0.008547008968889713,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,6.099999904632568,7.099999904632568,7.1,6.6,10.649999999999999
00-0033576,Eric Saubert,DEN,2021,17,LAC,0,0,0.0,0.0,0.0,11.85000005364418,87.75,5.5,0.32,1.0,1,0,0.03703703731298447,0.04035874456167221,0.0,0.0,0,0.0,,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033576,Eric Saubert,DEN,2022,1,SEA,0,0,0.0,0.0,0.0,8.250000029802322,52.5,5.0,0.27,1.0,1,0,0.024390242993831635,0.057553958147764206,1.0,0.0,0,0.0,,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033576,Eric Saubert,DEN,2022,2,HOU,1,0,46.0,10.5,17.75,7.7750001437962055,56.25,4.25,0.36,2.0,2,1,0.0714285746216774,0.09433962404727936,0.0,22.0,1,0.0,0.0,25.0,12.5,11.0,8.199999809265137,9.199999809265137,9.2,8.7,13.799999999999999
00-0033576,Eric Saubert,DEN,2022,3,SF,1,0,44.0,-1.0,22.5,1.6499999463558197,21.5,3.0,0.47,1.0,1,0,0.03125,0.117903932929039,0.0,0.0,0,0.0,,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033576,Eric Saubert,DEN,2022,4,LV,0,0,0.0,0.0,0.0,10.924999851733446,64.25,6.5,0.77,2.0,2,1,0.07999999821186066,0.13380281627178192,0.0,25.0,0,7.0,7.0,38.0,19.0,12.5,2.5,3.5,3.5,3.0,5.25
00-0033576,Eric Saubert,DEN,2022,5,IND,1,0,42.0,3.5,19.25,12.524999968707561,60.0,5.25,0.56,7.0,7,5,0.18421052396297455,0.08870967477560043,1.0,36.0,0,20.0,4.0,33.0,4.714285714285714,5.142857142857143,3.5999999046325684,8.600000381469727,8.6,6.1,12.899999999999999
00-0033576,Eric Saubert,DEN,2022,7,NYJ,1,0,37.0,-2.0,19.5,7.525000009685755,60.0,5.75,0.19,1.0,1,0,0.02222222276031971,0.04025423899292946,0.0,0.0,0,0.0,,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033576,Eric Saubert,DEN,2022,10,TEN,0,0,0.0,0.0,0.0,6.200000144541264,62.0,5.75,0.19,1.0,1,1,0.025641025975346565,-0.0025252525229007006,0.0,12.0,0,13.0,13.0,-1.0,-1.0,12.0,1.2000000476837158,2.200000047683716,2.2,1.7000000000000002,3.3000000000000003
00-0033576,Eric Saubert,DEN,2022,11,LV,1,1,41.5,2.5,19.5,4.899999991059303,49.0,3.5,0.42,2.0,2,2,0.0714285746216774,0.017341040074825287,1.0,16.0,0,13.0,6.5,3.0,1.5,8.0,1.600000023841858,3.5999999046325684,3.6,2.6,5.4
00-0033576,Eric Saubert,DEN,2022,14,KC,1,1,44.5,-8.5,26.5,1.6250000149011612,16.25,2.25,0.26,2.0,2,1,0.04651162773370743,0.008849557489156723,0.0,2.0,0,3.0,3.0,2.0,1.0,1.0,0.20000000298023224,1.2000000476837158,1.2,0.7,1.7999999999999998
00-0033576,Eric Saubert,DEN,2022,15,ARI,1,0,37.5,1.5,18.0,9.89999994635582,64.0,5.0,0.59,2.0,2,1,0.07692307978868484,0.22413793206214905,0.0,5.0,0,3.0,3.0,26.0,13.0,2.5,0.5,1.5,1.5,1.0,2.25
00-0033576,Eric Saubert,DEN,2022,17,KC,0,0,0.0,0.0,0.0,9.374999899417162,48.75,5.0,0.34,3.0,3,3,0.0833333358168602,0.08860759437084198,0.0,30.0,0,16.0,5.333333333333333,14.0,4.666666666666667,10.0,3.0,6.0,6.0,4.5,9.0
00-0033576,Eric Saubert,HOU,2023,13,DEN,1,0,47.5,3.5,22.0,11.425000071525574,74.25,7.0,0.28,1.0,1,1,0.03703703731298447,0.014035088010132313,0.0,5.0,0,1.0,1.0,4.0,4.0,5.0,0.5,1.5,1.5,1.0,2.25
00-0033576,Eric Saubert,HOU,2023,17,TEN,1,1,44.0,5.0,19.5,6.2250000312924385,46.75,4.0,0.3,1.0,1,1,0.032258063554763794,-0.019607843831181526,0.0,2.0,0,5.0,5.0,-3.0,-3.0,2.0,0.20000000298023224,1.2000000476837158,1.2,0.7,1.7999999999999998
00-0033576,Eric Saubert,HOU,2023,18,IND,0,0,0.0,0.0,0.0,6.750000007450581,37.5,4.5,0.23,1.0,1,1,0.03846153989434242,0.019157087430357933,0.0,5.0,0,0.0,0.0,5.0,5.0,5.0,0.5,1.5,1.5,1.0,2.25
00-0033576,Eric Saubert,SF,2024,1,NYJ,1,0,43.0,3.5,19.75,7.574999988079071,65.75,5.75,0.26,1.0,1,0,0.03448275849223137,0.07446808367967606,0.0,0.0,0,0.0,,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033576,Eric Saubert,SF,2024,2,MIN,0,0,0.0,0.0,0.0,5.149999961256981,36.5,4.5,0.37,2.0,2,2,0.0555555559694767,0.048859935253858566,0.0,26.0,0,11.0,5.5,15.0,7.5,13.0,2.5999999046325684,4.599999904632568,4.6,3.6,6.8999999999999995
00-0033576,Eric Saubert,SF,2024,3,LA,0,0,0.0,0.0,0.0,7.150000024586916,41.5,4.0,0.86,2.0,2,2,0.06666667014360428,0.06402438879013062,0.0,41.0,0,20.0,10.0,21.0,10.5,20.5,4.099999904632568,6.099999904632568,6.1000000000000005,5.1000000000000005,9.15
00-0033576,Eric Saubert,SF,2024,11,SEA,1,1,49.0,6.0,21.5,9.824999906122684,53.25,5.0,0.97,1.0,1,1,0.0357142873108387,0.04575163498520851,0.0,7.0,0,0.0,0.0,7.0,7.0,7.0,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0033576,Eric Saubert,SF,2024,12,GB,0,0,0.0,0.0,0.0,6.725000048056245,52.25,4.25,0.27,1.0,1,0,0.03846153989434242,0.025380710139870644,0.0,0.0,0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033576,Eric Saubert,SF,2024,14,CHI,1,0,43.5,3.0,20.25,8.450000002980232,54.5,4.0,0.28,1.0,1,1,0.03846153989434242,0.011363636702299118,0.0,4.0,0,1.0,1.0,3.0,3.0,4.0,0.4000000059604645,1.399999976158142,1.4,0.9,2.0999999999999996
00-0033576,Eric Saubert,SF,2024,16,MIA,0,0,0.0,0.0,0.0,7.174999952316284,56.75,5.0,0.16,1.0,1,1,0.027027027681469917,0.010989011265337467,1.0,2.0,1,0.0,0.0,2.0,2.0,2.0,6.199999809265137,7.199999809265137,7.2,6.7,10.8
00-0033576,Eric Saubert,SF,2024,18,ARI,0,0,0.0,0.0,0.0,3.524999976158142,35.25,4.25,0.64,5.0,5,4,0.1190476194024086,0.05970149114727974,3.0,17.0,0,3.0,0.75,20.0,4.0,3.4,1.7000000476837158,5.699999809265137,5.7,3.7,8.55
00-0031690,Eric Tomlinson,BAL,2020,15,JAX,1,0,49.5,13.0,18.25,7.625000044703484,35.5,3.75,0.35,1.0,1,0,0.03846153989434242,0.13385826349258423,0.0,0.0,0,0.0,,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031690,Eric Tomlinson,BAL,2021,9,MIN,1,0,51.0,7.5,21.75,3.125000014901161,26.25,2.25,0.35,1.0,1,1,0.024390242993831635,0.009287925437092781,0.0,7.0,0,4.0,4.0,3.0,3.0,7.0,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0031690,Eric Tomlinson,DEN,2022,1,SEA,0,0,0.0,0.0,0.0,8.250000029802322,52.5,5.0,0.3,1.0,1,0,0.024390242993831635,0.010791366919875145,1.0,0.0,0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031690,Eric Tomlinson,DEN,2022,5,IND,1,0,42.0,3.5,19.25,12.524999968707561,60.0,5.25,0.48,1.0,1,0,0.02631578966975212,0.037634409964084625,0.0,0.0,0,0.0,,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
