player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_wr_fantasy_points_allowed,rolling_4wk_avg_wr_receiving_yards_allowed,rolling_4wk_avg_wr_receptions_allowed,snap_percentage,routes_run,targets,receptions,target_share,air_yards_share,wopr,red_zone_targets,receiving_yards,receiving_tds,receiving_epa,yards_per_reception,yards_per_route_run,racr,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0031428,Allen Robinson,CHI,2020,4,IND,1,0,43.5,-3.5,23.5,18.06666644414266,97.33333333333333,8.0,0.89,10.0,10,7,0.2380952388048172,0.3512064218521118,0.6029873490333557,1.0,101.0,1,4.9790449142456055,14.428571428571429,10.1,0.7709923386573792,16.100000381469727,23.100000381469727,26.1,19.6,39.150000000000006
00-0031428,Allen Robinson,CHI,2020,5,TB,1,0,44.0,-3.5,23.75,21.649999901652336,154.25,12.5,0.87,16.0,16,10,0.380952388048172,0.402402400970459,0.8531102538108826,1.0,90.0,0,-6.614436149597168,9.0,5.625,0.6716417670249939,9.0,19.0,19.0,14.0,28.5
00-0031428,Allen Robinson,CHI,2020,6,CAR,0,0,0.0,0.0,0.0,18.575000248849392,145.5,13.25,0.88,9.0,9,5,0.25,0.2780487835407257,0.5696341395378113,1.0,53.0,0,1.9027585983276367,10.6,5.888888888888889,0.9298245906829834,5.300000190734863,10.300000190734863,10.3,7.800000000000001,15.450000000000001
00-0031428,Allen Robinson,CHI,2020,7,LA,0,0,0.0,0.0,0.0,16.900000032037497,123.75,10.25,0.79,4.0,4,4,0.10526315867900848,0.16502462327480316,0.27341198921203613,0.0,70.0,0,6.348282337188721,17.5,17.5,1.0447760820388794,7.0,11.0,11.0,9.0,16.5
00-0031428,Allen Robinson,CHI,2020,8,NO,1,0,41.0,-5.5,23.25,29.549999497830868,173.5,10.25,0.97,7.0,7,6,0.17073170840740204,0.2730061411857605,0.44720184803009033,0.0,87.0,1,4.298891067504883,14.5,12.428571428571429,0.9775280952453613,14.699999809265137,20.700000762939453,20.700000000000003,17.700000000000003,31.050000000000004
00-0031428,Allen Robinson,CHI,2020,9,TEN,0,0,0.0,0.0,0.0,32.174999963492155,213.0,21.5,0.95,9.0,9,7,0.19148936867713928,0.25163400173187256,0.46337783336639404,1.0,81.0,0,2.741483211517334,11.571428571428571,9.0,1.051948070526123,8.100000381469727,15.100000381469727,15.1,11.6,22.65
00-0031428,Allen Robinson,CHI,2020,10,MIN,1,1,44.0,-3.5,23.75,31.699999749660492,178.5,14.25,0.9,9.0,9,6,0.3103448152542114,0.347457617521286,0.7087375521659851,0.0,43.0,0,-2.38669753074646,7.166666666666667,4.777777777777778,0.5243902206420898,4.300000190734863,10.300000190734863,10.3,7.3,15.450000000000001
00-0031428,Allen Robinson,CHI,2020,12,GB,0,0,0.0,0.0,0.0,21.2750001847744,148.0,10.75,0.94,13.0,13,8,0.2954545319080353,0.20263157784938812,0.5850239396095276,5.0,74.0,2,3.795816421508789,9.25,5.6923076923076925,0.9610389471054077,19.399999618530273,27.399999618530273,27.4,23.4,41.099999999999994
00-0031428,Allen Robinson,CHI,2020,13,DET,1,1,44.0,3.0,20.5,27.600000023841858,218.0,15.5,0.74,7.0,7,6,0.21212121844291687,0.35849055647850037,0.569125235080719,0.0,75.0,0,4.848121643066406,12.5,10.714285714285714,0.9868420958518982,7.5,13.5,13.5,10.5,20.25
00-0031428,Allen Robinson,CHI,2020,14,HOU,1,0,46.0,-1.0,23.5,19.399999871850014,142.0,11.5,0.75,13.0,13,9,0.39393940567970276,0.7430555820465088,1.1110479831695557,3.0,123.0,1,7.765723705291748,13.666666666666666,9.461538461538462,1.149532675743103,18.299999237060547,27.299999237060547,30.3,22.8,45.45
00-0031428,Allen Robinson,CHI,2020,15,MIN,0,0,0.0,0.0,0.0,25.82500021159649,181.5,12.5,0.89,5.0,5,4,0.2380952388048172,0.46706587076187134,0.684088945388794,1.0,83.0,0,5.54176139831543,20.75,16.6,1.0641025304794312,8.300000190734863,12.300000190734863,12.3,10.3,18.450000000000003
00-0031428,Allen Robinson,CHI,2020,16,JAX,0,0,0.0,0.0,0.0,24.89999982714653,163.5,12.25,0.68,13.0,13,10,0.3611111044883728,0.3095238208770752,0.7583333253860474,2.0,103.0,0,4.783152103424072,10.3,7.923076923076923,1.1318681240081787,10.300000190734863,20.299999237060547,23.3,15.3,34.95
00-0031428,Allen Robinson,CHI,2020,17,GB,1,1,48.5,-4.5,26.5,16.975000048056245,132.5,9.25,0.95,5.0,5,2,0.12195122241973877,0.1872510015964508,0.31400251388549805,1.0,37.0,0,0.5041138529777527,18.5,7.4,0.7872340679168701,3.700000047683716,5.699999809265137,5.7,4.7,8.55
00-0031428,Allen Robinson,CHI,2020,18,NO,0,0,0.0,0.0,0.0,24.174999997019768,177.25,13.0,0.88,0.0,7,6,0.25925925374031067,0.20075757801532745,0.5294191837310791,0.0,55.0,0,2.5652074813842773,9.166666666666666,,1.0377358198165894,5.5,11.5,11.5,8.5,17.25
00-0031428,Allen Robinson,CHI,2021,1,LA,0,0,0.0,0.0,0.0,21.850000381469727,157.5,11.75,0.91,11.0,11,6,0.2750000059604645,0.24852071702480316,0.586464524269104,2.0,35.0,0,-3.3038125038146973,5.833333333333333,3.1818181818181817,0.8333333134651184,3.5,9.5,9.5,6.5,14.25
00-0031428,Allen Robinson,CHI,2021,2,CIN,1,0,44.5,2.0,21.25,27.13500039279461,166.25,14.25,0.8,4.0,4,2,0.17391304671764374,0.33714285492897034,0.4968695640563965,2.0,24.0,1,3.696092128753662,12.0,6.0,0.4067796468734741,8.399999618530273,10.399999618530273,10.4,9.4,15.600000000000001
00-0031428,Allen Robinson,CHI,2021,3,CLE,0,0,0.0,0.0,0.0,32.89999997615814,249.75,19.5,0.89,6.0,6,2,0.30000001192092896,0.42105263471603394,0.7447368502616882,0.0,27.0,0,0.2651560604572296,13.5,4.5,0.5625,2.700000047683716,4.699999809265137,4.7,3.7,7.050000000000001
00-0031428,Allen Robinson,CHI,2021,4,DET,1,1,42.0,3.0,19.5,24.799999997019768,193.0,12.25,0.69,3.0,3,3,0.1764705926179886,0.23706896603107452,0.4306541681289673,0.0,63.0,0,3.5279767513275146,21.0,21.0,1.1454545259475708,6.300000190734863,9.300000190734863,9.3,7.800000000000001,13.950000000000001
00-0031428,Allen Robinson,CHI,2021,5,LV,0,0,0.0,0.0,0.0,18.19999986886978,140.75,14.25,0.83,5.0,5,4,0.25,0.20999999344348907,0.5220000147819519,0.0,32.0,0,3.765442132949829,8.0,6.4,0.761904776096344,3.200000047683716,7.199999809265137,7.2,5.2,10.8
00-0031428,Allen Robinson,CHI,2021,6,GB,1,1,44.0,-5.5,24.75,22.624999839812517,159.25,13.25,0.92,7.0,7,4,0.2800000011920929,0.6098484992980957,0.8468939661979675,0.0,53.0,0,1.2242521047592163,13.25,7.571428571428571,0.32919254899024963,5.300000190734863,9.300000190734863,9.3,7.300000000000001,13.950000000000001
00-0031428,Allen Robinson,CHI,2021,7,TB,0,0,0.0,0.0,0.0,22.475000098347664,165.75,12.0,0.94,4.0,4,2,0.12903225421905518,0.3571428656578064,0.44354838132858276,1.0,16.0,0,-5.603925704956055,8.0,4.0,0.22857142984867096,1.600000023841858,3.5999999046325684,3.6,2.6,5.4
00-0031428,Allen Robinson,CHI,2021,8,SF,1,0,40.0,-4.5,22.25,26.82499995827675,166.0,13.5,0.8,4.0,4,3,0.14814814925193787,0.10869564861059189,0.29830917716026306,1.0,21.0,0,1.3331457376480103,7.0,5.25,0.699999988079071,2.0999999046325684,5.099999904632568,5.1,3.6,7.6499999999999995
00-0031428,Allen Robinson,CHI,2021,9,PIT,0,0,0.0,0.0,0.0,20.67499990016222,150.5,12.25,0.77,6.0,6,4,0.2068965584039688,0.1968325823545456,0.4481276273727417,0.0,68.0,0,3.8158376216888428,17.0,11.333333333333334,0.7816091775894165,6.800000190734863,10.800000190734863,10.8,8.8,16.200000000000003
00-0031428,Allen Robinson,CHI,2021,14,GB,0,0,0.0,0.0,0.0,24.250000324100256,162.75,11.75,0.77,6.0,6,2,0.1875,0.2874493896961212,0.48246458172798157,0.0,14.0,0,0.5209589004516602,7.0,2.3333333333333335,0.19718310236930847,1.399999976158142,3.4000000953674316,3.4000000000000004,2.4000000000000004,5.1000000000000005
00-0031428,Allen Robinson,CHI,2021,17,NYG,1,0,36.5,7.0,14.75,23.32499997317791,158.25,14.0,0.7,6.0,6,4,0.1818181872367859,0.17164179682731628,0.392876535654068,0.0,35.0,0,-0.07996934652328491,8.75,5.833333333333333,0.760869562625885,3.5,7.5,7.5,5.5,11.25
00-0031428,Allen Robinson,CHI,2021,18,MIN,0,0,0.0,0.0,0.0,26.825000062584877,195.0,17.0,0.65,5.0,4,2,0.08695652335882187,0.14012739062309265,0.22852395474910736,1.0,22.0,0,-0.4797416031360626,11.0,4.4,0.5,4.199999809265137,6.199999809265137,4.2,3.2,6.300000000000001
00-0031428,Allen Robinson,LA,2022,1,BUF,1,0,51.5,-1.0,26.25,22.074999663978815,120.0,10.5,0.97,2.0,2,1,0.04878048598766327,0.1171548143029213,0.15517909824848175,1.0,12.0,0,-2.1046881675720215,12.0,6.0,0.4285714328289032,1.2000000476837158,2.200000047683716,2.2,1.7000000000000002,3.3000000000000003
00-0031428,Allen Robinson,LA,2022,2,ATL,1,0,46.5,10.5,18.0,23.875000001862645,159.75,13.5,0.9,5.0,5,4,0.1428571492433548,0.15662650763988495,0.3239242732524872,2.0,53.0,1,5.964900493621826,13.25,10.6,1.3589743375778198,11.300000190734863,15.300000190734863,15.3,13.3,22.950000000000003
00-0031428,Allen Robinson,LA,2022,3,ARI,0,0,0.0,0.0,0.0,25.950000047683716,160.75,12.25,0.92,5.0,5,2,0.20000000298023224,0.16818182170391083,0.4177272617816925,3.0,23.0,0,-0.8605095148086548,11.5,4.6,0.6216216087341309,2.299999952316284,4.300000190734863,4.300000000000001,3.3000000000000003,6.450000000000001
00-0031428,Allen Robinson,LA,2022,4,SF,0,0,0.0,0.0,0.0,22.25000013411045,163.0,12.75,0.99,6.0,6,2,0.125,0.32015809416770935,0.4116106629371643,1.0,7.0,0,-3.856926202774048,3.5,1.1666666666666667,0.08641975373029709,0.699999988079071,2.700000047683716,2.7,1.7000000000000002,4.050000000000001
00-0031428,Allen Robinson,LA,2022,5,DAL,1,0,42.0,5.5,18.25,18.92500040307641,134.25,11.75,0.83,5.0,5,3,0.1190476194024086,0.10588235408067703,0.25268906354904175,1.0,12.0,0,-5.027956008911133,4.0,2.4,0.3333333432674408,1.2000000476837158,4.199999809265137,4.2,2.7,6.300000000000001
00-0031428,Allen Robinson,LA,2022,6,CAR,1,0,41.5,10.0,15.75,21.625000074505806,169.25,13.5,0.86,6.0,6,5,0.19354838132858276,0.3767123222351074,0.5540212392807007,2.0,63.0,1,4.619081020355225,12.6,10.5,1.1454545259475708,12.300000190734863,17.299999237060547,17.3,14.8,25.950000000000003
00-0031428,Allen Robinson,LA,2022,8,SF,1,1,42.0,-1.0,21.5,26.700000002980232,180.25,13.25,0.93,7.0,7,5,0.21875,0.4275362193584442,0.6274003386497498,2.0,54.0,0,4.424893379211426,10.8,7.714285714285714,0.9152542352676392,5.400000095367432,10.399999618530273,10.4,7.9,15.600000000000001
00-0031428,Allen Robinson,LA,2022,9,TB,0,0,0.0,0.0,0.0,19.924999848008156,123.75,12.0,0.89,5.0,5,3,0.19230769574642181,0.17213115096092224,0.40895333886146545,1.0,24.0,0,1.5363118648529053,8.0,4.8,0.5714285969734192,2.4000000953674316,5.400000095367432,5.4,3.9000000000000004,8.100000000000001
00-0031428,Allen Robinson,LA,2022,10,ARI,1,1,38.0,3.5,17.25,23.375000178813934,173.75,12.25,0.92,6.0,6,4,0.1621621549129486,0.26229506731033325,0.4268498122692108,0.0,44.0,0,1.2160661220550537,11.0,7.333333333333333,0.6875,4.400000095367432,8.399999618530273,8.4,6.4,12.600000000000001
00-0031428,Allen Robinson,LA,2022,11,NO,0,0,0.0,0.0,0.0,13.900000121444464,102.75,9.25,0.83,5.0,5,4,0.18518517911434174,0.21942445635795593,0.4313749074935913,1.0,47.0,1,3.092031955718994,11.75,9.4,0.7704917788505554,10.699999809265137,14.699999809265137,14.7,12.7,22.049999999999997
00-0031428,Allen Robinson,PIT,2023,1,SF,1,0,41.5,-1.5,21.5,19.95000022649765,147.5,12.75,0.89,8.0,8,5,0.17777778208255768,0.17431192100048065,0.388685017824173,0.0,64.0,0,0.400069922208786,12.8,8.0,1.1228070259094238,6.400000095367432,11.399999618530273,11.4,8.9,17.1
00-0031428,Allen Robinson,PIT,2023,2,CLE,1,1,39.0,-2.5,20.75,9.949999995529652,71.0,5.75,0.87,3.0,3,2,0.1034482792019844,0.10526315867900848,0.22885662317276,0.0,12.0,0,-0.5233811736106873,6.0,4.0,0.6666666865348816,1.2000000476837158,3.200000047683716,3.2,2.2,4.800000000000001
00-0031428,Allen Robinson,PIT,2023,3,LV,0,0,0.0,0.0,0.0,25.074999786913395,148.0,11.5,0.81,4.0,4,4,0.14814814925193787,0.0758928582072258,0.2753472328186035,0.0,24.0,0,1.0417873859405518,6.0,6.0,1.4117647409439087,2.4000000953674316,6.400000095367432,6.4,4.4,9.600000000000001
00-0031428,Allen Robinson,PIT,2023,4,HOU,0,0,0.0,0.0,0.0,17.024999871850014,136.5,13.5,0.85,2.0,2,1,0.07407407462596893,0.06321839243173599,0.155363991856575,1.0,8.0,0,-1.2964237928390503,8.0,4.0,0.7272727489471436,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0031428,Allen Robinson,PIT,2023,5,BAL,1,1,38.5,-4.5,21.5,17.474999755620956,150.0,16.25,0.86,9.0,9,5,0.29032257199287415,0.21666666865348816,0.587150514125824,1.0,29.0,0,-0.7027162313461304,5.8,3.2222222222222223,0.446153849363327,2.9000000953674316,7.900000095367432,7.9,5.4,11.850000000000001
00-0031428,Allen Robinson,PIT,2023,7,LA,0,0,0.0,0.0,0.0,14.475000031292439,140.75,11.25,0.64,1.0,1,1,0.043478261679410934,0.03414634242653847,0.08911982923746109,0.0,7.0,0,-0.28654253482818604,7.0,7.0,1.0,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0031428,Allen Robinson,PIT,2023,8,JAX,1,0,41.0,-2.5,21.75,23.325000002980232,162.25,14.0,0.69,1.0,1,0,0.02500000037252903,0.08963585644960403,0.10024509578943253,0.0,0.0,0,-3.013947010040283,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031428,Allen Robinson,PIT,2023,9,TEN,1,0,37.0,3.5,16.75,18.82500011473894,157.0,13.25,0.72,2.0,2,1,0.06896551698446274,0.10884353518486023,0.17963875830173492,1.0,10.0,0,1.395551085472107,10.0,5.0,0.625,1.0,2.0,2.0,1.5,3.0
00-0031428,Allen Robinson,PIT,2023,11,CLE,0,0,0.0,0.0,0.0,25.125000406056643,159.25,10.5,0.78,4.0,4,3,0.1599999964237213,0.10588235408067703,0.3141176402568817,0.0,20.0,0,-0.3970000147819519,6.666666666666667,5.0,1.1111111640930176,2.0,5.0,5.0,3.5,7.5
00-0031428,Allen Robinson,PIT,2023,12,CIN,0,0,0.0,0.0,0.0,26.875000149011612,194.5,10.75,0.63,1.0,1,1,0.03125,-0.00374531839042902,0.04425327852368355,0.0,11.0,0,0.6547620296478271,11.0,11.0,0.0,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0031428,Allen Robinson,PIT,2023,13,ARI,1,0,41.0,6.0,17.5,20.0499997343868,155.5,12.0,0.54,3.0,3,3,0.1111111119389534,0.08071748912334442,0.22316890954971313,0.0,19.0,0,0.6069959402084351,6.333333333333333,6.333333333333333,1.0555555820465088,1.899999976158142,4.900000095367432,4.9,3.4000000000000004,7.3500000000000005
00-0031428,Allen Robinson,PIT,2023,14,NE,1,0,30.0,6.0,12.0,21.349999617785215,183.5,14.75,0.59,3.0,3,1,0.08571428805589676,0.2050359696149826,0.2720966041088104,0.0,21.0,0,-2.431872606277466,21.0,7.0,0.3684210479259491,2.0999999046325684,3.0999999046325684,3.1,2.6,4.65
00-0031428,Allen Robinson,PIT,2023,15,IND,0,0,0.0,0.0,0.0,16.47499978542328,118.75,8.75,0.62,3.0,3,3,0.11538461595773697,0.049808427691459656,0.20794282853603363,0.0,19.0,0,0.7654874920845032,6.333333333333333,6.333333333333333,1.4615384340286255,1.899999976158142,4.900000095367432,4.9,3.4000000000000004,7.3500000000000005
00-0031428,Allen Robinson,PIT,2023,16,CIN,1,1,39.5,-3.0,21.25,21.72500018775463,165.5,13.0,0.68,4.0,4,4,0.1599999964237213,0.12133891135454178,0.32493722438812256,1.0,36.0,0,0.942345917224884,9.0,9.0,1.2413792610168457,3.5999999046325684,7.599999904632568,7.6,5.6,11.399999999999999
00-0031428,Allen Robinson,PIT,2023,18,BAL,0,0,0.0,0.0,0.0,27.20000010728836,178.75,13.5,0.68,1.0,1,0,0.05000000074505806,0.1805555522441864,0.2013888955116272,0.0,0.0,0,-1.7271790504455566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031428,Allen Robinson,PIT,2023,19,BUF,0,0,0.0,0.0,0.0,16.14999996125698,110.5,10.25,0.4,0.0,3,2,0.07894736528396606,0.014184396713972092,0.1283501237630844,0.0,12.0,0,-1.3083889484405518,6.0,,3.0,1.2000000476837158,3.200000047683716,3.2,2.2,4.800000000000001
00-0031428,Allen Robinson,DET,2024,6,DAL,0,0,0.0,0.0,0.0,18.224999964237213,147.5,12.25,0.13,1.0,1,0,0.03703703731298447,0.015037594363093376,0.06608187407255173,0.0,0.0,0,-0.6734269261360168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031428,Allen Robinson,DET,2024,8,TEN,1,0,45.0,12.5,16.25,19.99999998509884,145.75,11.25,0.44,1.0,1,0,0.0555555559694767,0.11940298229455948,0.1669154167175293,0.0,0.0,0,-0.6019777059555054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031428,Allen Robinson,DET,2024,9,GB,0,0,0.0,0.0,0.0,15.60000005364418,114.25,9.5,0.19,1.0,1,1,0.05000000074505806,0.024390242993831635,0.09207317233085632,0.0,2.0,0,0.2657398283481598,2.0,2.0,1.0,0.20000000298023224,1.2000000476837158,1.2,0.7,1.7999999999999998
00-0031428,Allen Robinson,DET,2024,11,JAX,1,0,47.5,14.0,16.75,17.42500003799796,129.5,8.5,0.14,2.0,2,1,0.06451612710952759,0.042635660618543625,0.1266191601753235,0.0,7.0,0,0.8974802494049072,7.0,3.5,0.6363636255264282,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0031428,Allen Robinson,DET,2024,15,BUF,1,0,55.5,2.5,26.5,26.84999978542328,183.75,14.0,0.08,1.0,1,0,0.018518518656492233,0.017412934452295303,0.03996683284640312,0.0,0.0,0,-0.6372997164726257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031428,Allen Robinson,DET,2024,17,SF,0,0,0.0,0.0,0.0,15.00000013411045,85.5,9.25,0.11,1.0,1,1,0.03030303120613098,0.12179487198591232,0.13071095943450928,0.0,21.0,0,2.0869781970977783,21.0,21.0,1.105263113975525,2.0999999046325684,3.0999999046325684,3.1,2.6,4.65
00-0029137,Alshon Jeffery,PHI,2020,10,NYG,0,0,0.0,0.0,0.0,26.54999988526106,200.5,15.25,0.27,1.0,1,0,0.02777777798473835,0.05487804859876633,0.08008129894733429,0.0,0.0,0,-0.5285338759422302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029137,Alshon Jeffery,PHI,2020,11,CLE,0,0,0.0,0.0,0.0,23.385000199079514,153.5,14.0,0.07,2.0,2,0,0.05882352963089943,0.08070175349712372,0.14472651481628418,1.0,0.0,0,-6.117801189422607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029137,Alshon Jeffery,PHI,2020,12,SEA,1,0,50.0,-6.5,28.25,27.500000089406967,229.0,20.25,0.49,4.0,4,2,0.095238097012043,0.1388888955116272,0.2400793582201004,0.0,15.0,0,-0.1042230874300003,7.5,3.75,0.3333333432674408,1.5,3.5,3.5,2.5,5.25
00-0029137,Alshon Jeffery,PHI,2020,13,GB,0,0,0.0,0.0,0.0,26.850000113248825,168.75,13.0,0.56,1.0,1,0,0.03999999910593033,0.03345724940299988,0.08342007547616959,0.0,0.0,0,-0.4623464047908783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029137,Alshon Jeffery,PHI,2020,14,NO,1,0,43.0,-7.5,25.25,17.330000013113022,153.5,11.75,0.45,1.0,1,1,0.03846153989434242,0.09677419066429138,0.1254342496395111,1.0,15.0,1,4.041219711303711,15.0,15.0,1.0,7.5,8.5,8.5,8.0,12.75
00-0029137,Alshon Jeffery,PHI,2020,15,ARI,0,0,0.0,0.0,0.0,15.875000024214387,128.5,13.0,0.62,3.0,3,2,0.07500000298023224,0.1556728184223175,0.22147098183631897,0.0,63.0,0,5.918994903564453,31.5,21.0,1.0677965879440308,6.300000190734863,8.300000190734863,8.3,7.300000000000001,12.450000000000001
00-0029137,Alshon Jeffery,PHI,2020,16,DAL,0,0,0.0,0.0,0.0,21.575000051409006,145.75,13.0,0.36,1.0,1,1,0.029411764815449715,0.05846153944730759,0.08504072576761246,0.0,22.0,0,1.4155571460723877,22.0,22.0,1.1578947305679321,2.200000047683716,3.200000047683716,3.2,2.7,4.800000000000001
00-0031544,Amari Cooper,DAL,2020,1,LA,0,0,0.0,0.0,0.0,,,,0.94,14.0,14,10,0.37837839126586914,0.44140625,0.8765519261360168,2.0,81.0,0,1.2363908290863037,8.1,5.785714285714286,0.7168141603469849,8.100000381469727,18.100000381469727,18.1,13.1,27.150000000000002
00-0031544,Amari Cooper,DAL,2020,2,ATL,1,0,53.0,3.0,25.0,30.399999856948853,232.0,16.0,0.91,9.0,9,6,0.19148936867713928,0.31578946113586426,0.5082866549491882,0.0,100.0,0,3.049349546432495,16.666666666666668,11.11111111111111,0.8333333134651184,10.0,16.0,19.0,13.0,28.5
00-0031544,Amari Cooper,DAL,2020,3,SEA,0,0,0.0,0.0,0.0,38.89999923110008,329.5,21.0,0.79,12.0,12,9,0.2142857164144516,0.2708333432674408,0.5110118985176086,0.0,86.0,0,-0.5530734658241272,9.555555555555555,7.166666666666667,0.7350427508354187,8.600000381469727,17.600000381469727,17.6,13.1,26.400000000000002
00-0031544,Amari Cooper,DAL,2020,4,CLE,1,0,56.5,3.5,26.5,28.56666700045268,175.33333333333334,13.666666666666666,0.77,16.0,16,12,0.27586206793785095,0.25244617462158203,0.5905054211616516,3.0,134.0,1,6.061081886291504,11.166666666666666,8.375,1.038759708404541,21.399999618530273,33.400001525878906,34.4,25.4,51.599999999999994
00-0031544,Amari Cooper,DAL,2020,5,NYG,1,1,52.0,7.5,22.25,24.399999886751175,144.25,12.25,0.64,4.0,4,2,0.12121212482452393,0.09282700717449188,0.2467970848083496,0.0,23.0,0,-1.1779814958572388,11.5,5.75,1.045454502105713,2.0999999046325684,4.099999904632568,4.1,3.1,6.1499999999999995
00-0031544,Amari Cooper,DAL,2020,6,ARI,1,0,55.5,1.0,27.25,22.60000003874302,178.0,13.75,0.89,10.0,10,7,0.19230769574642181,0.18269230425357819,0.41634616255760193,3.0,79.0,1,4.5213942527771,11.285714285714286,7.9,1.3859648704528809,13.899999618530273,20.899999618530273,20.9,17.4,31.349999999999998
00-0031544,Amari Cooper,DAL,2020,7,WAS,0,0,0.0,0.0,0.0,14.925000192597508,119.25,8.25,0.74,7.0,7,7,0.3333333432674408,0.3687500059604645,0.7581250071525574,0.0,80.0,0,6.690067768096924,11.428571428571429,11.428571428571429,1.3559322357177734,8.5,15.5,15.5,12.0,23.25
00-0031544,Amari Cooper,DAL,2020,8,PHI,0,0,0.0,0.0,0.0,26.199999433010817,127.75,11.0,0.75,5.0,5,1,0.1315789520740509,0.12459016591310501,0.2845815420150757,0.0,5.0,0,-4.810823440551758,5.0,1.0,0.1315789520740509,0.5,1.5,1.5,1.0,2.25
00-0031544,Amari Cooper,DAL,2020,9,PIT,1,0,44.0,-14.0,29.0,28.15000030398369,171.5,11.25,0.82,6.0,6,5,0.1621621549129486,0.1666666716337204,0.35990992188453674,0.0,67.0,0,2.3220558166503906,13.4,11.166666666666666,1.1551724672317505,7.5,12.5,12.5,10.0,18.75
00-0031544,Amari Cooper,DAL,2020,11,MIN,0,0,0.0,0.0,0.0,26.77499996125698,159.25,13.75,0.82,7.0,7,6,0.22580644488334656,0.3465346395969391,0.5812839269638062,0.0,81.0,0,7.9336018562316895,13.5,11.571428571428571,1.1571428775787354,8.100000381469727,14.100000381469727,14.1,11.1,21.15
00-0031544,Amari Cooper,DAL,2020,12,WAS,1,1,46.0,2.5,21.75,18.925000170245767,137.25,12.75,0.85,8.0,8,6,0.23529411852359772,0.540669858455658,0.7314100861549377,1.0,112.0,1,4.792076587677002,18.666666666666668,14.0,0.991150438785553,17.200000762939453,23.200000762939453,26.200000000000003,20.200000000000003,39.300000000000004
00-0031544,Amari Cooper,DAL,2020,13,BAL,0,0,0.0,0.0,0.0,19.439999759197235,144.0,14.25,0.87,9.0,9,5,0.20000000298023224,0.17312660813331604,0.421188622713089,2.0,43.0,1,-0.6324173808097839,8.6,4.777777777777778,0.641791045665741,11.300000190734863,16.299999237060547,16.3,13.8,24.450000000000003
00-0031544,Amari Cooper,DAL,2020,14,CIN,0,0,0.0,0.0,0.0,23.849999740719795,160.75,14.25,0.82,5.0,5,4,0.22727273404598236,0.20000000298023224,0.4809090793132782,2.0,51.0,1,5.587653160095215,12.75,10.2,1.545454502105713,11.100000381469727,15.100000381469727,15.100000000000001,13.100000000000001,22.650000000000002
00-0031544,Amari Cooper,DAL,2020,15,SF,1,0,46.0,-4.0,25.0,19.42500016093254,146.0,12.5,0.78,3.0,3,2,0.09375,0.15508021414279938,0.24918115139007568,0.0,10.0,0,-1.1806763410568237,5.0,3.3333333333333335,0.3448275923728943,0.30000001192092896,2.299999952316284,2.3,1.2999999999999998,3.4499999999999997
00-0031544,Amari Cooper,DAL,2020,16,PHI,1,1,50.0,-3.0,26.5,29.77500019222498,213.25,15.5,0.73,6.0,6,4,0.20000000298023224,0.23949579894542694,0.4676470458507538,2.0,121.0,0,4.806471347808838,30.25,20.166666666666668,2.122807025909424,12.100000381469727,16.100000381469727,19.1,14.100000000000001,28.650000000000002
00-0031544,Amari Cooper,DAL,2020,17,NYG,0,0,0.0,0.0,0.0,19.17500026524067,145.0,12.5,0.98,9.0,9,6,0.20454545319080353,0.2751091718673706,0.49939459562301636,1.0,41.0,0,0.13200366497039795,6.833333333333333,4.555555555555555,0.6507936716079712,4.099999904632568,10.100000381469727,10.100000000000001,7.1000000000000005,15.150000000000002
00-0031544,Amari Cooper,DAL,2021,1,TB,0,0,0.0,0.0,0.0,25.949999867007136,178.75,14.0,0.88,17.0,17,13,0.2982456088066101,0.3360433578491211,0.6825987696647644,3.0,139.0,2,10.267884254455566,10.692307692307692,8.176470588235293,1.1209677457809448,25.899999618530273,38.900001525878906,41.9,32.4,62.849999999999994
00-0031544,Amari Cooper,DAL,2021,2,LAC,0,0,0.0,0.0,0.0,13.824999932199717,120.25,10.5,0.97,5.0,5,3,0.18518517911434174,0.31386861205101013,0.49748581647872925,2.0,24.0,0,-0.7102321982383728,8.0,4.8,0.5581395626068115,2.4000000953674316,5.400000095367432,5.4,3.9000000000000004,8.100000000000001
